Time,P0, R0, Y0,P1, R1, Y1,P2, R2, Y2,P3, R3, Y3,P4, R4, Y4,P5, R5, Y5,P6, R6, Y6,P7, R7, Y7,
16-42-56.822,0.00,0.00,0.00,-1.26,92.91,1.70,0.99,6.91,1.20,3.77,-95.18,0.00,2.08,-2.06,-2.90,-20.54,79.24,-3.00,-5.49,-75.46,-1.40,83.07,-162.14,0.80,
16-42-56.832,0.00,0.00,0.00,-1.40,94.03,2.50,0.89,7.08,1.10,3.47,-94.56,-0.10,2.05,-2.16,-2.90,-20.16,78.22,-2.60,-5.77,-76.32,-0.60,83.14,-161.68,1.30,
16-42-56.840,0.00,0.00,0.00,-1.58,94.71,3.50,0.93,7.02,1.00,3.08,-93.70,-0.20,2.06,-2.29,-3.00,-19.80,77.14,-2.30,-6.34,-77.07,-0.20,83.26,-161.08,2.00,
16-42-56.851,0.00,0.00,0.00,-1.71,94.94,4.40,0.92,6.98,1.10,2.61,-92.56,-0.40,2.13,-2.34,-3.10,-19.44,75.98,-1.80,-6.87,-77.63,-0.10,83.35,-160.26,3.00,
16-42-56.863,0.00,0.00,0.00,-1.66,94.91,5.00,1.11,6.92,1.20,2.04,-91.01,-0.80,2.19,-2.34,-3.40,-19.06,74.72,-1.30,-7.27,-78.04,-0.30,83.51,-159.12,4.50,
16-42-56.872,0.00,0.00,0.00,-1.43,94.66,5.10,1.55,6.73,1.40,1.48,-89.01,-1.50,2.24,-2.32,-3.80,-18.60,73.39,-0.70,-7.67,-78.40,-0.40,83.69,-157.58,6.30,
16-42-56.880,0.00,0.00,0.00,-1.03,94.33,4.50,1.99,6.57,1.60,1.08,-86.72,-2.60,2.19,-2.67,-4.60,-18.04,72.02,-0.10,-8.10,-78.75,-0.20,83.87,-155.85,8.40,
16-42-56.892,0.00,0.00,0.00,-0.50,94.33,3.60,2.24,6.48,1.70,0.92,-84.25,-3.90,2.03,-2.91,-5.70,-17.38,70.70,0.40,-8.45,-79.08,0.10,84.11,-153.99,10.70,
16-42-56.903,0.00,0.00,0.00,0.02,94.64,2.90,2.30,6.46,1.70,0.94,-81.73,-5.10,2.18,-3.65,-6.70,-16.63,69.46,1.00,-8.67,-79.38,0.30,84.40,-151.93,13.30,
16-42-56.911,0.00,0.00,0.00,0.41,95.16,2.50,2.23,6.46,1.60,1.01,-79.30,-6.20,2.37,-6.41,-7.60,-15.78,68.33,1.60,-8.80,-79.61,0.30,84.64,-149.76,15.90,
16-42-56.921,0.00,0.00,0.00,0.66,95.72,2.20,2.12,6.47,1.50,1.05,-77.03,-7.20,2.46,-12.21,-8.10,-14.82,67.28,2.10,-8.91,-79.76,0.20,84.81,-147.59,18.40,
16-42-56.930,0.00,0.00,0.00,0.71,96.16,2.10,1.99,6.48,1.40,1.01,-74.97,-7.90,2.38,-19.50,-8.30,-13.77,66.26,2.60,-8.91,-79.76,0.20,84.94,-145.49,20.90,
16-42-56.942,0.00,0.00,0.00,0.58,96.27,2.30,1.88,6.46,1.40,0.88,-73.11,-8.50,2.40,-27.14,-8.30,-12.72,65.22,3.20,-8.91,-79.76,0.20,85.08,-143.38,23.30,
16-42-56.952,0.00,0.00,0.00,0.40,96.02,2.60,1.83,6.40,1.40,0.67,-71.37,-8.80,3.27,-34.94,-8.30,-11.84,64.14,3.50,-9.43,-80.09,0.50,85.21,-141.18,25.80,
16-42-56.963,0.00,0.00,0.00,0.22,95.61,2.90,1.79,6.33,1.40,0.46,-69.60,-9.10,3.77,-38.27,-8.90,-11.16,63.15,3.70,-9.59,-80.17,0.50,85.30,-138.93,28.20,
16-42-56.973,0.00,0.00,0.00,0.03,95.39,3.10,1.73,6.27,1.30,0.42,-67.80,-9.70,4.15,-39.20,-9.20,-10.61,62.18,3.90,-9.70,-80.26,0.40,85.31,-136.96,30.30,
16-42-56.982,0.00,0.00,0.00,-0.09,95.37,2.90,1.62,6.22,1.30,0.60,-66.06,-10.50,4.68,-40.09,-9.40,-10.13,60.97,4.10,-9.75,-80.35,0.20,85.23,-135.52,32.00,
16-42-56.992,0.00,0.00,0.00,-0.12,95.45,2.30,1.45,6.17,1.20,1.01,-64.33,-11.60,5.28,-40.46,-9.40,-9.66,59.73,4.30,-9.76,-80.45,0.00,85.08,-134.59,33.10,
16-42-57.000,0.00,0.00,0.00,-0.06,95.54,1.40,1.22,6.16,1.10,1.55,-62.53,-12.70,5.92,-40.52,-9.10,-9.19,58.58,4.50,-9.76,-80.55,-0.10,84.90,-133.85,34.00,
16-42-57.012,0.00,0.00,0.00,0.04,95.64,0.60,0.95,6.16,1.00,2.15,-60.71,-13.70,6.59,-40.55,-8.70,-8.70,57.48,4.80,-9.77,-80.65,-0.20,84.73,-133.10,34.90,
16-42-57.022,0.00,0.00,0.00,0.17,95.72,0.00,0.70,6.16,0.90,2.77,-58.89,-14.60,7.31,-40.66,-8.10,-8.23,56.42,5.00,-9.80,-80.73,-0.40,84.58,-132.28,35.80,
16-42-57.031,0.00,0.00,0.00,0.29,95.79,-0.40,0.50,6.10,0.90,3.31,-57.10,-15.30,8.11,-40.91,-7.60,-7.79,55.45,5.20,-9.84,-80.82,-0.60,84.44,-131.46,36.80,
16-42-57.045,0.00,0.00,0.00,0.39,95.86,-0.70,0.36,6.10,0.80,3.74,-55.39,-15.80,9.00,-41.31,-7.30,-7.39,54.57,5.30,-9.88,-80.93,-0.70,84.30,-130.76,37.70,
16-42-57.052,0.00,0.00,0.00,0.47,95.93,-1.00,0.26,6.10,0.80,4.08,-53.79,-16.20,9.94,-41.85,-7.10,-7.02,53.77,5.50,-9.90,-81.04,-0.90,84.17,-130.22,38.40,
16-42-57.061,0.00,0.00,0.00,0.51,95.98,-1.20,0.18,6.11,0.80,4.35,-52.26,-16.60,10.87,-42.49,-7.10,-6.69,53.04,5.60,-9.92,-81.17,-1.10,84.02,-129.88,38.90,
16-42-57.072,0.00,0.00,0.00,0.53,96.03,-1.40,0.13,6.04,0.80,4.63,-50.80,-16.90,11.67,-43.21,-7.30,-6.44,52.39,5.70,-9.93,-81.31,-1.30,83.88,-129.54,39.30,
16-42-57.081,0.00,0.00,0.00,0.53,96.08,-1.50,0.09,6.06,0.80,4.97,-49.40,-17.40,12.27,-43.97,-7.50,-6.25,51.81,5.70,-9.95,-81.47,-1.50,83.74,-129.14,39.80,
16-42-57.093,0.00,0.00,0.00,0.50,96.14,-1.70,0.09,6.07,0.80,5.36,-48.09,-17.80,12.60,-44.71,-7.70,-6.12,51.30,5.70,-9.97,-81.63,-1.60,83.60,-128.64,40.40,
16-42-57.102,0.00,0.00,0.00,0.50,96.14,-1.70,0.09,6.07,0.80,5.75,-46.87,-18.20,12.69,-45.42,-8.00,-6.04,50.87,5.60,-9.99,-81.81,-1.70,83.47,-128.04,41.10,
16-42-57.112,0.00,0.00,0.00,0.42,96.28,-2.20,0.10,6.00,0.80,6.13,-45.78,-18.60,12.55,-46.07,-8.20,-6.01,50.52,5.50,-10.00,-81.97,-1.70,83.37,-127.31,41.90,
16-42-57.121,0.00,0.00,0.00,0.41,96.36,-2.50,0.15,6.00,0.80,6.48,-44.83,-19.00,12.23,-46.68,-8.50,-6.03,50.23,5.40,-10.00,-82.12,-1.90,83.30,-126.47,42.80,
16-42-57.131,0.00,0.00,0.00,0.43,96.42,-2.90,0.24,6.00,0.90,6.81,-44.02,-19.30,11.80,-47.23,-8.80,-6.10,50.00,5.30,-10.00,-82.26,-2.00,83.24,-125.56,43.80,
16-42-57.141,0.00,0.00,0.00,0.47,96.45,-3.20,0.34,6.00,0.90,7.11,-43.32,-19.60,11.34,-47.72,-9.20,-6.23,49.80,5.20,-9.99,-82.37,-2.10,83.21,-124.53,44.80,
16-42-57.152,0.00,0.00,0.00,0.52,96.46,-3.50,0.43,5.93,1.00,7.40,-42.72,-19.90,10.88,-48.13,-9.60,-6.42,49.62,5.10,-9.99,-82.47,-2.20,83.19,-123.59,45.70,
16-42-57.160,0.00,0.00,0.00,0.57,96.42,-3.80,0.51,5.93,1.00,7.69,-42.20,-20.10,10.42,-48.47,-10.00,-6.67,49.45,4.90,-9.99,-82.53,-2.30,83.18,-122.63,46.60,
16-42-57.171,0.00,0.00,0.00,0.63,96.37,-4.10,0.57,5.93,1.00,7.96,-41.76,-20.20,9.99,-48.77,-10.50,-6.94,49.29,4.70,-9.98,-82.60,-2.30,83.19,-121.59,47.60,
16-42-57.183,0.00,0.00,0.00,0.65,96.30,-4.40,0.63,5.93,1.00,8.21,-41.40,-20.40,9.60,-49.02,-10.90,-7.24,49.15,4.60,-9.98,-82.60,-2.30,83.20,-120.36,48.70,
16-42-57.193,0.00,0.00,0.00,0.64,96.26,-4.50,0.63,5.81,1.00,8.40,-41.13,-20.40,9.29,-49.22,-11.20,-7.52,49.05,4.40,-9.98,-82.57,-2.30,83.22,-119.45,49.60,
16-42-57.203,0.00,0.00,0.00,0.60,96.24,-4.50,0.63,5.81,1.00,8.53,-40.99,-20.50,9.04,-49.37,-11.30,-7.75,49.00,4.40,-9.96,-82.52,-2.30,83.24,-118.62,50.30,
16-42-57.212,0.00,0.00,0.00,0.55,96.22,-4.40,0.61,5.81,1.00,8.59,-40.97,-20.50,8.87,-49.46,-11.30,-7.93,48.98,4.40,-9.93,-82.48,-2.30,83.27,-117.92,50.90,
16-42-57.223,0.00,0.00,0.00,0.49,96.14,-4.30,0.57,5.80,1.00,8.58,-41.09,-20.50,8.76,-49.47,-11.20,-8.04,48.98,4.60,-9.91,-82.37,-2.30,83.31,-117.17,51.60,
16-42-57.233,0.00,0.00,0.00,0.45,96.10,-4.20,0.53,5.69,1.00,8.47,-41.35,-20.40,8.72,-49.42,-10.90,-8.09,49.03,4.70,-9.88,-82.24,-2.30,83.34,-116.72,52.00,
16-42-57.243,0.00,0.00,0.00,0.43,96.03,-4.10,0.53,5.69,1.00,8.25,-41.74,-20.30,8.75,-49.32,-10.70,-8.14,49.10,4.90,-9.86,-82.09,-2.30,83.37,-116.38,52.20,
16-42-57.252,0.00,0.00,0.00,0.40,95.96,-4.10,0.42,5.66,0.90,8.25,-41.74,-20.30,8.85,-49.19,-10.40,-8.14,49.10,4.90,-9.82,-81.96,-2.20,83.40,-116.18,52.30,
16-42-57.262,0.00,0.00,0.00,0.37,95.89,-3.90,0.37,5.64,0.90,7.44,-42.89,-19.80,8.96,-49.01,-10.20,-8.28,49.26,5.30,-9.78,-81.78,-2.20,83.41,-116.14,52.30,
16-42-57.273,0.00,0.00,0.00,0.31,95.78,-3.80,0.31,5.52,0.90,6.88,-43.63,-19.50,9.08,-48.80,-10.00,-8.36,49.36,5.40,-9.73,-81.59,-2.20,83.42,-116.20,52.10,
16-42-57.283,0.00,0.00,0.00,0.25,95.71,-3.70,0.26,5.51,0.90,6.27,-44.46,-19.10,9.19,-48.55,-9.80,-8.45,49.48,5.60,-9.66,-81.38,-2.10,83.44,-116.31,51.90,
16-42-57.292,0.00,0.00,0.00,0.19,95.64,-3.60,0.20,5.50,0.80,5.64,-45.37,-18.60,9.28,-48.28,-9.60,-8.54,49.64,5.80,-9.60,-81.19,-2.10,83.46,-116.52,51.60,
16-42-57.303,0.00,0.00,0.00,0.13,95.57,-3.40,0.14,5.49,0.80,5.03,-46.36,-18.10,9.37,-48.00,-9.40,-8.64,49.83,6.10,-9.53,-80.96,-2.10,83.45,-116.80,51.20,
16-42-57.312,0.00,0.00,0.00,0.08,95.43,-3.40,0.10,5.40,0.80,4.44,-47.42,-17.60,9.48,-47.70,-9.10,-8.75,50.08,6.30,-9.45,-80.72,-2.10,83.46,-117.19,50.60,
16-42-57.322,0.00,0.00,0.00,0.04,95.32,-3.30,0.06,5.38,0.80,3.88,-48.56,-17.00,9.59,-47.39,-8.70,-8.88,50.35,6.60,-9.36,-80.45,-2.20,83.48,-117.69,50.00,
16-42-57.332,0.00,0.00,0.00,0.01,95.21,-3.40,0.02,5.37,0.80,3.35,-49.79,-16.40,9.68,-47.07,-8.40,-8.99,50.66,6.90,-9.27,-80.20,-2.30,83.48,-118.33,49.20,
16-42-57.343,0.00,0.00,0.00,-0.01,95.09,-3.40,-0.01,5.35,0.80,2.87,-51.10,-15.80,9.72,-46.75,-8.00,-9.11,50.99,7.20,-9.16,-79.91,-2.40,83.45,-119.11,48.30,
16-42-57.352,0.00,0.00,0.00,-0.07,94.92,-3.50,-0.05,5.26,0.80,2.40,-52.50,-15.00,9.68,-46.40,-7.70,-9.25,51.35,7.40,-9.03,-79.59,-2.50,83.45,-119.96,47.30,
16-42-57.362,0.00,0.00,0.00,-0.13,94.80,-3.50,-0.09,5.24,0.80,1.94,-54.03,-14.30,9.55,-46.02,-7.50,-9.39,51.77,7.70,-8.90,-79.24,-2.60,83.43,-120.98,46.20,
16-42-57.371,0.00,0.00,0.00,-0.22,94.69,-3.60,-0.13,5.22,0.80,1.52,-55.62,-13.40,9.35,-45.58,-7.30,-9.57,52.26,7.90,-8.76,-78.92,-2.70,83.40,-122.13,44.90,
16-42-57.381,0.00,0.00,0.00,-0.33,94.57,-3.50,-0.13,5.22,0.80,1.52,-55.62,-13.40,9.10,-45.05,-7.20,-9.78,52.83,8.10,-8.61,-78.54,-2.80,83.35,-123.26,43.60,
16-42-57.392,0.00,0.00,0.00,-0.48,94.41,-3.40,-0.22,5.14,0.70,0.81,-59.02,-11.60,8.82,-44.43,-7.10,-10.01,53.49,8.30,-8.46,-78.15,-2.80,83.31,-124.43,42.20,
16-42-57.400,0.00,0.00,0.00,-0.62,94.28,-3.30,-0.27,5.12,0.70,0.58,-60.78,-10.70,8.54,-43.71,-7.00,-10.30,54.22,8.50,-8.30,-77.74,-2.80,83.26,-125.65,40.80,
16-42-57.411,0.00,0.00,0.00,-0.75,94.12,-3.30,-0.31,5.11,0.70,0.44,-62.59,-9.80,8.23,-42.90,-6.80,-10.63,55.04,8.60,-8.13,-77.35,-2.90,83.21,-126.94,39.30,
16-42-57.422,0.00,0.00,0.00,-0.89,93.94,-3.20,-0.35,5.10,0.70,0.39,-64.42,-8.90,7.87,-42.02,-6.60,-11.00,55.94,8.70,-8.13,-77.35,-2.90,83.13,-128.14,37.90,
16-42-57.432,0.00,0.00,0.00,-1.04,93.70,-3.20,-0.39,4.98,0.70,0.41,-66.29,-8.00,7.52,-41.16,-6.40,-11.39,56.95,8.80,-7.75,-76.45,-2.90,83.06,-129.45,36.40,
16-42-57.442,0.00,0.00,0.00,-1.15,93.47,-3.20,-0.42,4.97,0.70,0.46,-68.19,-7.10,7.22,-40.30,-6.30,-11.83,58.07,8.80,-7.56,-76.01,-3.00,82.98,-130.72,35.00,
16-42-57.450,0.00,0.00,0.00,-1.28,93.22,-3.20,-0.45,4.95,0.70,0.52,-70.09,-6.00,6.96,-39.46,-6.30,-12.32,59.32,8.70,-7.32,-75.47,-3.10,82.90,-131.94,33.60,
16-42-57.463,0.00,0.00,0.00,-1.43,92.96,-3.20,-0.49,4.94,0.70,0.59,-72.02,-4.80,6.68,-38.65,-6.20,-12.82,60.71,8.70,-7.08,-74.93,-3.20,82.81,-132.99,32.40,
16-42-57.473,0.00,0.00,0.00,-1.62,92.63,-3.20,-0.55,4.89,0.60,0.71,-74.02,-3.60,5.12,-36.09,-6.70,-13.33,62.28,8.60,-6.82,-74.36,-3.30,82.71,-134.15,31.00,
16-42-57.482,0.00,0.00,0.00,-1.81,92.34,-3.20,-0.62,4.89,0.60,0.88,-76.06,-2.20,4.09,-19.90,-7.80,-13.85,63.99,8.50,-6.55,-73.77,-3.40,82.61,-135.32,29.60,
16-42-57.491,0.00,0.00,0.00,-2.00,92.06,-3.20,-0.72,4.89,0.60,1.17,-78.13,-0.60,4.02,-4.91,-6.70,-14.31,64.86,8.60,-6.31,-73.22,-3.40,82.49,-136.51,28.20,
16-42-57.503,0.00,0.00,0.00,-2.19,91.78,-3.30,-0.81,4.89,0.50,1.64,-80.13,0.80,3.34,-1.02,-6.30,-14.75,64.74,9.10,-6.06,-72.67,-3.50,82.35,-137.69,26.90,
16-42-57.512,0.00,0.00,0.00,-2.42,91.37,-3.40,-0.89,4.86,0.50,2.27,-82.04,2.10,2.61,-5.57,-6.60,-15.42,65.65,9.10,-5.82,-72.14,-3.50,82.20,-139.04,25.30,
16-42-57.522,0.00,0.00,0.00,-2.60,91.07,-3.50,-0.93,4.89,0.50,2.98,-83.73,2.80,2.42,-3.56,-6.20,-16.76,68.01,8.40,-5.57,-71.61,-3.60,82.06,-140.26,23.90,
16-42-57.531,0.00,0.00,0.00,-2.79,90.77,-3.70,-0.93,4.91,0.50,3.58,-85.23,3.10,2.78,-2.83,-5.30,-17.97,68.93,7.60,-5.27,-71.09,-3.60,81.96,-141.29,22.70,
16-42-57.543,0.00,0.00,0.00,-3.01,90.48,-3.70,-0.93,4.91,0.50,4.08,-86.68,3.20,3.48,-4.69,-4.60,-18.85,69.68,6.90,-4.92,-70.53,-3.70,81.89,-142.26,21.60,
16-42-57.553,0.00,0.00,0.00,-3.28,90.11,-3.60,-0.88,4.89,0.50,4.50,-88.07,3.50,3.55,-5.45,-3.90,-19.55,71.08,6.20,-4.52,-69.93,-3.70,81.82,-143.20,20.60,
16-42-57.563,0.00,0.00,0.00,-3.63,89.59,-3.20,-0.73,4.86,0.50,4.90,-89.38,4.10,3.40,-6.38,-3.30,-20.28,72.28,5.60,-4.06,-69.27,-3.60,81.78,-143.94,19.80,
16-42-57.573,0.00,0.00,0.00,-4.10,88.89,-2.50,-0.51,4.79,0.50,5.17,-90.57,4.60,3.32,-7.48,-2.70,-21.00,73.39,4.80,-3.56,-68.54,-3.50,81.82,-144.44,19.30,
16-42-57.583,0.00,0.00,0.00,-4.68,87.98,-1.30,-0.19,4.70,0.50,5.22,-91.67,4.70,3.25,-8.35,-2.20,-21.54,74.57,3.90,-3.02,-67.73,-3.20,81.96,-144.61,19.20,
16-42-57.593,0.00,0.00,0.00,-5.30,86.70,0.10,0.31,4.42,0.50,5.10,-92.67,4.60,2.99,-9.08,-1.70,-21.69,75.72,3.20,-2.44,-66.83,-3.10,82.20,-144.39,19.40,
16-42-57.601,0.00,0.00,0.00,-5.88,85.01,2.10,0.92,3.92,0.40,4.82,-93.56,4.40,2.77,-9.65,-1.40,-21.45,76.77,2.90,-1.78,-65.85,-2.90,82.53,-143.76,19.90,
16-42-57.612,0.00,0.00,0.00,-6.36,82.93,4.40,1.53,2.97,0.20,4.48,-94.31,4.30,2.64,-10.05,-1.10,-21.15,77.75,2.80,-1.02,-64.87,-3.00,82.90,-142.92,20.70,
16-42-57.620,0.00,0.00,0.00,-6.70,80.54,6.60,2.01,1.32,-0.10,4.22,-94.88,4.00,2.57,-10.32,-0.80,-21.05,78.71,2.40,-0.17,-63.96,-3.20,83.21,-142.25,21.30,
16-42-57.631,0.00,0.00,0.00,-6.92,78.01,8.60,2.17,-0.65,-0.30,3.98,-95.24,3.50,2.64,-10.46,-0.60,-21.18,79.71,1.80,0.73,-63.15,-3.40,83.44,-142.09,21.40,
16-42-57.643,0.00,0.00,0.00,-7.14,75.54,10.00,2.30,0.17,-0.40,3.84,-95.65,2.60,2.78,-10.39,-0.50,-21.37,80.75,1.00,1.67,-62.43,-3.50,83.64,-142.38,21.00,
16-42-57.653,0.00,0.00,0.00,-7.54,73.39,10.30,1.74,3.91,0.00,3.84,-96.14,1.40,3.06,-10.29,-0.60,-21.60,81.77,0.10,2.56,-61.82,-3.50,83.87,-142.88,20.20,
16-42-57.661,0.00,0.00,0.00,-8.22,71.58,10.20,0.74,9.87,0.90,3.93,-96.52,0.30,3.34,-10.24,-0.70,-21.95,82.72,-0.70,3.36,-61.30,-3.20,84.12,-143.51,19.10,
16-42-57.673,0.00,0.00,0.00,-9.12,70.16,9.60,-0.27,18.38,2.40,4.12,-96.86,-0.30,3.53,-10.19,-0.70,-22.36,83.63,-1.50,4.01,-60.78,-2.60,84.36,-144.28,17.90,
16-42-57.682,0.00,0.00,0.00,-9.12,70.16,9.60,-1.47,28.29,3.90,4.40,-97.26,-0.70,3.66,-10.17,-0.80,-22.66,84.50,-2.00,4.53,-60.14,-1.90,84.59,-145.00,16.70,
16-42-57.691,0.00,0.00,0.00,-11.62,68.06,8.00,-2.75,37.49,5.10,4.70,-97.69,-0.40,3.76,-10.16,-0.80,-22.79,85.28,-2.20,4.94,-59.32,-1.00,84.81,-145.55,15.90,
16-42-57.703,0.00,0.00,0.00,-12.89,67.02,7.80,-3.15,41.04,5.70,5.01,-98.17,0.30,3.84,-10.16,-0.80,-22.84,86.00,-2.20,5.25,-58.46,0.00,84.98,-146.35,14.90,
16-42-57.711,0.00,0.00,0.00,-13.76,65.52,8.60,-3.00,41.24,6.00,5.32,-98.69,1.50,3.90,-10.17,-0.80,-22.88,86.72,-2.20,5.60,-57.43,0.60,85.05,-147.50,13.70,
16-42-57.723,0.00,0.00,0.00,-14.19,63.60,10.30,-2.68,41.03,6.10,5.56,-99.17,2.40,3.96,-10.18,-0.80,-22.95,87.41,-2.40,6.00,-56.41,0.90,85.05,-149.00,12.10,
16-42-57.732,0.00,0.00,0.00,-14.31,61.40,12.20,-2.01,40.27,6.10,5.70,-99.53,2.80,4.01,-10.13,-0.90,-23.04,88.04,-2.60,6.49,-55.39,1.00,85.01,-150.59,10.40,
16-42-57.741,0.00,0.00,0.00,-14.25,59.05,13.90,-1.12,39.53,5.80,5.79,-99.81,2.70,4.08,-10.17,-0.90,-23.15,88.61,-3.00,7.12,-54.36,0.80,84.92,-152.09,8.80,
16-42-57.752,0.00,0.00,0.00,-14.12,56.74,15.10,-0.08,38.97,5.30,5.82,-100.05,2.40,4.15,-10.21,-0.90,-23.27,89.10,-3.40,7.88,-53.35,0.40,84.83,-153.18,7.50,
16-42-57.761,0.00,0.00,0.00,-13.95,54.58,16.00,1.07,38.66,4.70,5.78,-100.27,2.00,4.21,-10.25,-1.00,-23.37,89.51,-3.80,8.70,-52.37,0.00,84.73,-153.90,6.50,
16-42-57.772,0.00,0.00,0.00,-13.71,52.57,16.90,2.27,38.62,4.00,5.67,-100.42,1.60,4.22,-10.18,-1.00,-23.45,89.85,-4.10,9.50,-51.46,-0.20,84.64,-154.29,5.70,
16-42-57.782,0.00,0.00,0.00,-13.34,50.69,17.80,3.47,38.80,3.40,5.62,-100.56,1.40,4.25,-10.22,-1.00,-23.49,90.15,-4.30,10.22,-50.59,-0.40,84.54,-154.35,5.20,
16-42-57.791,0.00,0.00,0.00,-12.89,48.91,18.80,4.58,39.17,2.80,5.66,-100.67,1.60,4.27,-10.27,-1.00,-23.52,90.41,-4.40,10.82,-49.74,-0.40,84.48,-154.40,4.70,
16-42-57.801,0.00,0.00,0.00,-12.42,47.24,19.90,5.63,39.72,2.50,5.74,-100.79,1.90,4.28,-10.32,-1.00,-23.53,90.64,-4.50,11.30,-48.90,-0.20,84.43,-154.43,4.30,
16-42-57.812,0.00,0.00,0.00,-12.05,45.70,20.80,6.57,40.42,2.30,5.83,-100.94,2.20,4.22,-10.07,-0.90,-23.54,90.88,-4.60,11.69,-48.09,0.00,84.39,-154.47,3.80,
16-42-57.822,0.00,0.00,0.00,-11.79,44.26,21.50,7.35,41.13,2.30,5.89,-101.12,2.50,4.22,-10.13,-0.90,-23.54,91.13,-4.70,11.96,-47.33,0.20,84.36,-154.55,3.30,
16-42-57.831,0.00,0.00,0.00,-11.59,42.92,22.20,7.94,41.70,2.60,5.92,-101.31,2.80,4.22,-10.19,-0.90,-23.54,91.36,-4.80,12.13,-46.59,0.60,84.34,-154.62,2.90,
16-42-57.843,0.00,0.00,0.00,-11.44,41.67,22.90,8.37,42.03,3.00,5.90,-101.52,3.00,4.22,-10.25,-0.90,-23.54,91.58,-4.80,12.24,-45.90,1.00,84.30,-154.70,2.50,
16-42-57.853,0.00,0.00,0.00,-11.31,40.55,23.50,8.63,42.14,3.50,5.81,-101.72,3.20,4.17,-10.00,-0.90,-23.52,91.79,-4.90,12.30,-45.26,1.40,84.26,-154.81,2.20,
16-42-57.862,0.00,0.00,0.00,-11.19,39.57,24.10,8.75,42.07,4.10,5.66,-101.90,3.10,4.16,-10.05,-0.90,-23.49,91.99,-5.00,12.30,-44.69,1.80,84.25,-155.01,1.80,
16-42-57.871,0.00,0.00,0.00,-11.08,38.74,24.60,8.75,41.90,4.70,5.48,-102.08,3.10,4.15,-10.10,-0.90,-23.47,92.15,-5.20,12.26,-44.18,2.20,84.25,-155.15,1.50,
16-42-57.882,0.00,0.00,0.00,-10.98,38.05,25.20,8.66,41.74,5.30,5.31,-102.23,3.00,4.13,-10.14,-0.90,-23.46,92.29,-5.30,12.18,-43.70,2.60,84.28,-155.26,1.20,
16-42-57.892,0.00,0.00,0.00,-10.90,37.48,25.60,8.48,41.63,5.80,5.15,-102.35,3.10,4.08,-9.95,-0.90,-23.44,92.40,-5.40,12.08,-43.25,3.00,84.36,-155.31,1.10,
16-42-57.901,0.00,0.00,0.00,-10.83,37.02,26.00,8.27,41.62,6.10,5.03,-102.46,3.20,4.06,-9.95,-0.90,-23.41,92.50,-5.50,11.99,-42.86,3.40,84.49,-155.50,0.70,
16-42-57.912,0.00,0.00,0.00,-10.75,36.67,26.30,8.05,41.74,6.40,4.92,-102.53,3.30,4.03,-9.95,-0.90,-23.39,92.54,-5.50,11.92,-42.53,3.70,84.59,-155.64,0.50,
16-42-57.921,0.00,0.00,0.00,-10.68,36.43,26.50,7.89,41.95,6.60,4.85,-102.55,3.50,4.02,-9.95,-0.90,-23.36,92.56,-5.50,11.88,-42.28,3.90,84.70,-155.79,0.30,
16-42-57.933,0.00,0.00,0.00,-10.63,36.32,26.70,7.80,42.23,6.80,4.81,-102.54,3.70,3.99,-9.79,-0.90,-23.33,92.56,-5.40,11.85,-42.10,4.00,84.80,-155.90,0.20,
16-42-57.943,0.00,0.00,0.00,-10.62,36.37,26.70,7.77,42.56,6.90,4.77,-102.51,3.70,3.99,-9.79,-0.90,-23.28,92.55,-5.30,11.86,-42.00,4.10,84.95,-156.17,0.00,
16-42-57.953,0.00,0.00,0.00,-10.68,36.56,26.60,7.77,42.91,7.10,4.75,-102.43,3.80,3.99,-9.79,-0.90,-23.25,92.50,-5.30,11.86,-41.96,4.10,85.08,-156.16,0.00,
16-42-57.962,0.00,0.00,0.00,-10.81,36.91,26.50,7.78,43.23,7.20,4.72,-102.34,3.80,3.99,-9.78,-0.90,-23.23,92.42,-5.20,11.83,-41.97,4.10,85.20,-156.10,0.00,
16-42-57.972,0.00,0.00,0.00,-10.99,37.41,26.30,7.79,43.53,7.30,4.69,-102.23,3.70,3.95,-9.59,-0.90,-23.22,92.34,-5.20,11.77,-42.01,4.10,85.32,-155.99,0.10,
16-42-57.981,0.00,0.00,0.00,-11.20,38.05,26.00,7.80,43.76,7.40,4.66,-102.14,3.50,3.95,-9.57,-0.90,-23.19,92.29,-5.30,11.67,-42.10,4.10,85.41,-155.87,0.30,
16-42-57.991,0.00,0.00,0.00,-11.42,38.83,25.60,7.80,43.91,7.60,4.63,-102.05,3.30,3.95,-9.56,-0.90,-23.18,92.20,-5.40,11.53,-42.21,4.10,85.48,-155.51,0.70,
16-42-58.003,0.00,0.00,0.00,-11.65,39.73,25.20,7.76,43.95,7.70,4.61,-101.98,3.10,3.95,-9.54,-0.90,-23.18,92.11,-5.40,11.36,-42.38,4.10,85.53,-155.10,1.20,
16-42-58.013,0.00,0.00,0.00,-11.90,40.74,24.70,7.67,43.91,7.90,4.58,-101.94,2.80,3.85,-9.00,-0.80,-23.18,92.02,-5.50,11.17,-42.60,4.10,85.57,-154.54,1.80,
16-42-58.023,0.00,0.00,0.00,-12.17,41.88,24.20,7.52,43.79,8.00,4.58,-101.89,2.50,3.85,-8.98,-0.80,-23.17,91.95,-5.50,10.96,-42.89,4.10,85.57,-154.03,2.40,
