Time,P0, R0, Y0,P1, R1, Y1,P2, R2, Y2,P3, R3, Y3,P4, R4, Y4,P5, R5, Y5,P6, R6, Y6,P7, R7, Y7,
16-27-56.632,0.00,0.00,0.00,-5.78,69.59,-157.20,1.22,-0.43,-171.50,5.79,-96.40,-149.90,2.63,-69.94,161.10,-3.70,49.20,-148.70,-5.70,-90.49,-177.80,83.06,-153.90,13.00,
16-27-56.644,0.00,0.00,0.00,-6.08,70.64,-157.90,1.22,-0.52,-171.50,5.07,-95.03,-150.30,3.43,-69.24,162.00,-3.36,48.34,-148.60,-5.63,-89.73,-178.20,83.14,-153.64,13.70,
16-27-56.653,0.00,0.00,0.00,-6.13,71.70,-158.80,1.25,-0.61,-171.40,4.35,-93.55,-151.10,4.05,-67.71,162.80,-2.93,47.77,-148.30,-5.65,-89.00,-178.80,83.22,-153.32,14.50,
16-27-56.663,0.00,0.00,0.00,-5.96,72.67,-159.50,1.29,-0.68,-171.30,3.75,-92.00,-152.10,4.59,-65.67,163.30,-2.62,47.76,-148.00,-5.74,-88.23,-179.30,83.28,-153.08,15.10,
16-27-56.672,0.00,0.00,0.00,-5.71,73.55,-160.20,1.34,-0.75,-171.30,3.26,-90.42,-153.10,5.19,-63.58,163.50,-2.53,48.18,-147.70,-5.85,-87.47,-179.60,83.35,-152.83,15.70,
16-27-56.684,0.00,0.00,0.00,-5.49,74.43,-160.80,1.40,-0.81,-171.20,2.81,-88.76,-154.00,5.84,-61.44,163.40,-2.68,48.84,-147.60,-5.94,-86.77,-179.70,83.44,-152.45,16.50,
16-27-56.694,0.00,0.00,0.00,-5.29,75.31,-161.20,1.43,-0.85,-171.20,2.41,-87.04,-154.80,6.50,-59.24,163.20,-3.06,49.66,-147.80,-6.08,-86.18,-179.60,83.54,-151.93,17.30,
16-27-56.704,0.00,0.00,0.00,-5.08,76.24,-161.40,1.46,-0.90,-171.10,2.01,-85.35,-155.40,7.12,-57.03,163.10,-3.61,50.64,-148.20,-6.23,-85.63,-179.40,83.64,-151.50,18.10,
16-27-56.714,0.00,0.00,0.00,-4.88,77.23,-161.50,1.46,-0.96,-171.10,1.61,-83.75,-156.20,7.64,-54.79,163.10,-4.20,51.77,-148.70,-6.35,-85.13,-179.40,83.72,-151.19,18.70,
16-27-56.722,0.00,0.00,0.00,-4.69,78.25,-161.80,1.46,-1.02,-171.10,1.26,-82.25,-157.10,8.03,-52.50,163.20,-4.81,53.09,-149.20,-6.44,-84.64,-179.50,83.83,-150.93,19.20,
16-27-56.734,0.00,0.00,0.00,-4.54,79.31,-162.30,1.48,-1.04,-171.00,0.98,-80.79,-158.10,8.25,-49.97,163.40,-5.44,54.56,-149.80,-6.49,-84.15,-179.80,83.98,-150.58,19.80,
16-27-56.742,0.00,0.00,0.00,-4.38,80.41,-163.00,1.52,-1.09,-171.00,0.82,-79.38,-159.10,8.34,-47.12,163.50,-6.11,56.20,-150.40,-6.53,-83.66,179.70,84.10,-150.41,20.20,
16-27-56.753,0.00,0.00,0.00,-4.19,81.54,-163.80,1.55,-1.13,-170.90,0.74,-78.05,-160.10,8.30,-43.95,163.70,-6.83,58.04,-151.10,-6.56,-83.16,179.30,84.21,-150.47,20.30,
16-27-56.762,0.00,0.00,0.00,-3.98,82.65,-164.60,1.54,-1.17,-170.90,0.67,-76.76,-161.00,8.17,-40.52,163.70,-7.59,60.11,-151.80,-6.63,-82.66,178.90,84.36,-150.21,20.70,
16-27-56.773,0.00,0.00,0.00,-3.78,83.74,-165.60,1.48,-1.18,-170.90,0.63,-75.51,-161.90,7.98,-36.93,163.50,-8.41,62.44,-152.60,-6.70,-82.20,178.70,84.48,-150.08,20.90,
16-27-56.783,0.00,0.00,0.00,-3.59,84.84,-166.60,1.41,-1.20,-170.90,0.61,-74.29,-162.70,7.71,-33.31,163.30,-9.24,65.03,-153.60,-6.70,-82.20,178.70,84.59,-149.93,21.00,
16-27-56.792,0.00,0.00,0.00,-3.36,85.92,-167.70,1.34,-1.24,-170.90,0.66,-73.16,-163.60,7.30,-29.73,163.20,-10.05,67.87,-154.70,-6.89,-81.26,178.70,84.70,-149.76,21.20,
16-27-56.804,0.00,0.00,0.00,-3.08,86.93,-168.90,1.26,-1.29,-171.00,0.79,-72.11,-164.50,6.74,-26.23,163.00,-10.80,70.93,-155.80,-6.98,-80.80,178.80,84.82,-149.50,21.50,
16-27-56.814,0.00,0.00,0.00,-2.76,87.86,-170.10,1.14,-1.32,-171.00,0.96,-71.17,-165.40,6.06,-22.80,162.90,-11.49,74.16,-157.10,-7.07,-80.34,178.80,84.93,-149.23,21.70,
16-27-56.823,0.00,0.00,0.00,-2.43,88.69,-171.10,1.00,-1.41,-171.00,1.13,-70.33,-166.20,5.34,-19.41,162.70,-12.11,77.54,-158.40,-7.14,-79.84,178.80,85.04,-149.00,21.90,
16-27-56.832,0.00,0.00,0.00,-2.43,88.69,-171.10,0.84,-1.51,-171.00,1.30,-69.63,-166.90,4.67,-16.04,162.40,-12.68,81.07,-159.80,-7.19,-79.31,178.60,85.15,-148.79,22.10,
16-27-56.843,0.00,0.00,0.00,-1.69,90.02,-173.00,0.66,-1.62,-171.10,1.45,-69.07,-167.50,4.11,-12.75,162.10,-13.20,84.76,-161.30,-7.25,-78.76,178.50,85.25,-148.59,22.30,
16-27-56.853,0.00,0.00,0.00,-1.35,90.67,-173.70,0.47,-1.62,-171.10,1.57,-68.66,-168.10,3.68,-9.57,161.70,-13.62,88.59,-162.90,-7.29,-78.19,178.40,85.34,-148.49,22.40,
16-27-56.862,0.00,0.00,0.00,-1.03,91.39,-174.00,0.32,-1.71,-171.10,1.69,-68.39,-168.50,3.36,-6.54,161.30,-13.93,92.55,-164.50,-7.34,-77.61,178.40,85.43,-148.53,22.40,
16-27-56.874,0.00,0.00,0.00,-0.73,92.14,-174.00,0.18,-1.81,-171.20,1.79,-68.26,-168.90,3.05,-3.73,160.80,-14.10,96.62,-166.10,-7.39,-77.02,178.40,85.50,-148.69,22.20,
16-27-56.882,0.00,0.00,0.00,-0.45,92.91,-173.70,0.04,-1.93,-171.20,1.85,-68.29,-169.30,2.65,-1.21,160.40,-14.11,100.83,-167.80,-7.43,-76.41,178.40,85.57,-148.98,22.00,
16-27-56.893,0.00,0.00,0.00,-0.16,93.68,-173.50,-0.07,-1.95,-171.20,1.89,-68.47,-169.50,1.98,0.97,159.90,-13.93,105.18,-169.40,-7.46,-75.81,178.40,85.62,-149.42,21.60,
16-27-56.903,0.00,0.00,0.00,0.14,94.45,-173.50,-0.15,-2.04,-171.30,1.93,-68.83,-169.80,1.98,0.97,159.90,-13.55,109.58,-170.90,-7.49,-75.20,178.30,85.66,-149.91,21.10,
16-27-56.913,0.00,0.00,0.00,0.48,95.22,-173.60,-0.23,-2.17,-171.30,1.95,-69.35,-169.90,-0.48,4.43,159.00,-13.06,113.91,-172.40,-7.52,-74.60,178.20,85.71,-150.45,20.60,
16-27-56.923,0.00,0.00,0.00,0.48,95.22,-173.60,-0.31,-2.34,-171.40,1.94,-70.00,-170.10,-2.15,6.12,158.30,-12.57,118.09,-173.60,-7.53,-73.99,178.00,85.77,-151.12,20.00,
16-27-56.932,0.00,0.00,0.00,1.17,96.76,-173.90,-0.31,-2.34,-171.40,1.86,-70.74,-170.20,-3.80,8.65,157.60,-12.16,122.05,-174.50,-7.52,-73.33,177.70,85.84,-151.86,19.20,
16-27-56.942,0.00,0.00,0.00,1.48,97.55,-174.00,-0.41,-2.82,-171.50,1.75,-71.56,-170.30,-4.96,12.14,156.90,-11.89,125.71,-175.30,-7.46,-72.61,177.40,85.92,-152.92,18.20,
16-27-56.954,0.00,0.00,0.00,1.76,98.37,-174.00,-0.41,-2.82,-171.50,1.67,-72.39,-170.50,-5.55,16.27,156.30,-11.63,128.91,-176.40,-7.35,-71.79,177.00,85.96,-154.33,16.70,
16-27-56.963,0.00,0.00,0.00,2.04,99.17,-174.00,-0.43,-3.42,-171.60,1.67,-72.39,-170.50,-5.81,20.75,155.90,-11.36,131.48,-177.40,-7.16,-70.88,176.60,85.99,-155.84,15.10,
16-27-56.972,0.00,0.00,0.00,2.37,99.87,-174.20,-0.24,-3.95,-171.70,1.46,-73.53,-170.80,-6.33,24.98,155.80,-11.40,133.61,-178.00,-6.91,-69.89,176.30,86.03,-157.18,13.60,
16-27-56.983,0.00,0.00,0.00,2.78,100.40,-174.60,0.06,-4.60,-171.70,1.19,-73.18,-170.40,-7.77,28.61,155.80,-11.89,135.42,-177.90,-6.63,-68.82,176.00,86.09,-158.58,12.00,
16-27-56.994,0.00,0.00,0.00,3.23,100.75,-175.20,0.54,-5.32,-171.70,0.88,-72.39,-170.00,-9.75,31.62,156.10,-12.82,136.79,-177.10,-6.31,-67.68,175.70,86.14,-159.98,10.50,
16-27-57.003,0.00,0.00,0.00,3.70,100.95,-176.10,1.11,-6.01,-171.80,0.70,-71.86,-170.00,-11.70,33.31,157.10,-13.90,137.31,-176.10,-5.94,-66.47,175.50,86.15,-161.16,9.10,
16-27-57.011,0.00,0.00,0.00,4.09,101.09,-176.90,1.75,-6.79,-171.90,0.62,-71.63,-170.50,-12.81,33.54,158.90,-13.90,137.31,-176.10,-5.51,-65.19,175.30,86.08,-162.08,8.20,
16-27-57.023,0.00,0.00,0.00,4.35,101.26,-177.50,2.42,-7.72,-172.00,0.48,-71.51,-171.00,-12.66,32.70,161.00,-15.34,135.46,-174.00,-5.02,-63.84,175.10,85.92,-162.74,7.50,
16-27-57.032,0.00,0.00,0.00,4.46,101.46,-177.90,2.99,-9.09,-172.20,0.26,-71.30,-171.70,-9.43,29.66,163.90,-16.07,133.51,-172.70,-4.47,-62.42,174.90,85.72,-163.33,7.10,
16-27-57.043,0.00,0.00,0.00,4.45,101.65,-178.10,3.44,-11.24,-172.30,0.01,-71.04,-172.40,-5.45,26.36,166.10,-16.84,131.57,-171.50,-3.85,-60.96,174.70,85.50,-164.24,6.50,
16-27-57.052,0.00,0.00,0.00,4.37,101.83,-178.20,3.83,-13.14,-172.70,-0.25,-70.81,-173.00,-2.78,23.52,166.90,-16.84,131.57,-171.50,-3.17,-59.46,174.50,85.23,-165.73,5.30,
16-27-57.064,0.00,0.00,0.00,4.27,101.99,-178.30,4.22,-14.90,-173.30,-0.49,-70.70,-173.40,-2.11,20.26,165.50,-16.27,130.50,-171.60,-2.42,-57.92,174.20,84.96,-167.70,3.50,
16-27-57.073,0.00,0.00,0.00,4.18,102.09,-178.50,4.54,-16.84,-174.00,-0.56,-70.69,-173.70,-2.09,17.74,163.90,-14.58,128.69,-172.10,-1.55,-56.35,173.90,84.68,-169.75,1.50,
16-27-57.083,0.00,0.00,0.00,4.09,102.08,-178.80,5.02,-18.41,-174.60,-0.40,-70.78,-174.10,-1.85,15.10,162.80,-13.84,126.09,-172.70,-0.57,-54.73,173.40,84.38,-171.34,0.00,
16-27-57.092,0.00,0.00,0.00,3.94,101.89,-179.10,5.55,-19.78,-175.40,-0.05,-70.85,-174.50,-2.06,12.34,161.80,-13.71,124.00,-174.00,0.57,-53.06,172.70,84.14,-172.35,-1.10,
16-27-57.103,0.00,0.00,0.00,3.72,101.45,-179.60,5.78,-21.03,-176.50,0.42,-71.00,-174.60,-2.52,10.14,161.60,-13.76,122.33,-174.90,2.02,-51.33,171.60,84.01,-173.00,-2.00,
16-27-57.112,0.00,0.00,0.00,3.51,100.59,179.60,5.41,-21.73,-177.90,1.08,-71.18,-174.60,-3.19,7.96,161.90,-14.28,120.52,-175.00,3.89,-49.56,170.00,83.98,-173.66,-3.00,
16-27-57.124,0.00,0.00,0.00,3.48,99.20,178.40,4.62,-20.53,-179.20,1.87,-71.09,-175.30,-3.85,5.71,162.10,-15.13,118.52,-174.70,6.16,-47.80,168.00,83.95,-174.30,-3.90,
16-27-57.133,0.00,0.00,0.00,3.67,97.47,176.80,3.57,-16.66,179.60,2.37,-70.70,-176.00,-3.75,3.74,162.10,-16.14,116.71,-174.00,8.70,-46.08,166.00,83.95,-174.88,-4.60,
16-27-57.143,0.00,0.00,0.00,3.91,95.66,175.20,2.62,-10.64,178.70,2.76,-70.09,-176.00,-3.09,2.14,162.60,-17.09,115.01,-173.50,11.19,-44.43,164.40,83.97,-175.56,-5.40,
16-27-57.152,0.00,0.00,0.00,3.98,93.97,173.50,2.19,-3.01,178.50,2.74,-69.83,-174.80,-2.58,1.48,163.20,-17.71,113.35,-173.60,13.29,-42.88,163.50,84.00,-176.49,-6.50,
16-27-57.164,0.00,0.00,0.00,3.85,92.39,171.70,2.15,6.29,179.00,2.51,-70.26,-174.10,-1.94,0.86,163.50,-17.90,111.87,-173.90,14.83,-41.42,163.00,84.07,-177.58,-7.80,
16-27-57.173,0.00,0.00,0.00,3.52,90.91,170.10,2.22,17.90,-179.80,2.42,-71.23,-174.80,-1.29,0.53,163.70,-17.75,110.62,-174.10,15.85,-40.12,162.90,84.17,-178.70,-9.30,
16-27-57.183,0.00,0.00,0.00,3.01,89.52,168.70,1.79,32.77,-178.60,2.16,-72.31,-175.80,-0.87,0.47,163.90,-17.55,109.39,-173.90,16.49,-38.87,163.10,84.25,-179.98,-11.10,
16-27-57.193,0.00,0.00,0.00,2.31,88.25,167.80,0.21,51.23,-178.70,1.56,-73.50,-175.90,-0.55,0.33,163.90,-17.38,108.14,-173.50,16.81,-37.54,163.50,84.31,178.80,-12.90,
16-27-57.202,0.00,0.00,0.00,1.45,87.11,167.60,-1.02,66.47,179.50,1.08,-74.68,-175.30,-0.36,0.24,163.90,-17.38,108.14,-173.50,16.94,-36.24,164.20,84.36,177.66,-14.60,
16-27-57.214,0.00,0.00,0.00,0.53,85.99,168.00,0.06,69.03,178.10,0.94,-75.75,-174.70,-0.19,0.15,163.90,-17.15,105.65,-171.80,17.06,-35.35,164.80,84.43,176.57,-16.30,
16-27-57.223,0.00,0.00,0.00,-0.36,84.75,169.00,1.30,66.99,176.70,1.01,-76.80,-174.40,-0.06,0.07,163.90,-17.20,104.66,-170.70,17.38,-34.72,165.00,84.52,175.56,-17.80,
16-27-57.232,0.00,0.00,0.00,-1.25,83.40,170.00,2.09,64.63,175.70,1.11,-77.75,-174.40,0.05,0.03,164.00,-17.29,103.78,-170.10,17.74,-34.33,164.70,84.63,174.58,-19.30,
16-27-57.242,0.00,0.00,0.00,-2.12,82.00,171.00,2.81,61.45,175.50,1.19,-78.61,-174.60,0.13,0.03,164.00,-17.30,102.99,-170.10,17.80,-34.54,164.10,84.75,173.59,-20.80,
16-27-57.254,0.00,0.00,0.00,-2.94,80.54,172.00,3.71,58.13,176.10,1.28,-79.51,-174.90,0.19,0.00,164.00,-17.25,102.30,-170.60,17.44,-35.24,163.40,84.87,172.52,-22.30,
16-27-57.264,0.00,0.00,0.00,-3.73,79.08,172.90,4.75,55.04,177.20,1.39,-80.43,-175.40,0.22,-0.04,164.00,-17.24,101.72,-171.00,16.75,-36.26,163.10,84.93,171.50,-23.70,
16-27-57.273,0.00,0.00,0.00,-4.53,77.70,173.60,5.86,52.11,178.30,1.50,-81.44,-176.00,0.24,-0.04,164.00,-17.26,101.21,-171.40,15.90,-37.43,163.00,84.95,170.55,-25.00,
16-27-57.283,0.00,0.00,0.00,-5.34,76.39,174.10,6.88,49.36,179.10,1.61,-82.56,-176.30,0.24,-0.04,164.00,-17.32,100.75,-171.50,14.97,-38.73,163.20,84.94,169.70,-26.20,
16-27-57.293,0.00,0.00,0.00,-6.17,75.14,174.60,7.63,46.66,179.60,1.68,-83.76,-176.40,0.29,-0.03,164.10,-17.32,100.75,-171.50,14.97,-38.73,163.20,84.92,168.90,-27.20,
16-27-57.303,0.00,0.00,0.00,-6.99,73.94,175.20,8.04,43.95,179.60,1.69,-84.98,-176.10,0.32,-0.03,164.10,-17.38,99.92,-171.30,13.00,-41.85,163.70,84.88,168.28,-28.10,
16-27-57.313,0.00,0.00,0.00,-7.77,72.82,175.90,8.08,41.24,179.40,1.64,-86.17,-175.70,0.35,-0.02,164.10,-17.37,99.57,-171.00,12.00,-43.67,163.80,84.84,167.83,-28.80,
16-27-57.322,0.00,0.00,0.00,-8.47,71.80,176.70,7.78,38.45,179.30,1.54,-87.37,-175.20,0.39,-0.04,164.10,-17.42,99.22,-170.70,10.95,-45.68,163.90,84.84,167.83,-28.80,
16-27-57.334,0.00,0.00,0.00,-9.10,70.79,177.50,7.21,35.51,179.30,1.54,-87.37,-175.20,0.47,-0.08,164.10,-17.45,98.94,-170.40,9.84,-47.87,164.00,84.75,167.25,-29.70,
16-27-57.344,0.00,0.00,0.00,-9.66,69.76,178.40,6.48,32.37,179.70,1.34,-89.84,-174.10,0.54,-0.15,164.10,-17.49,98.68,-170.20,8.65,-50.28,164.10,84.75,166.95,-30.20,
16-27-57.354,0.00,0.00,0.00,-10.13,68.72,179.20,5.67,28.96,-179.50,1.29,-91.03,-173.50,0.61,-0.23,164.10,-17.55,98.45,-170.00,7.38,-52.90,164.20,84.78,166.59,-30.70,
16-27-57.364,0.00,0.00,0.00,-10.49,67.71,-179.70,4.79,25.37,-178.80,1.29,-92.19,-172.90,0.67,-0.32,164.20,-17.64,98.21,-170.00,6.04,-55.68,164.50,84.81,166.29,-31.00,
16-27-57.372,0.00,0.00,0.00,-10.71,66.74,-178.70,3.91,21.66,-178.00,1.36,-93.36,-172.20,0.70,-0.40,164.20,-17.74,97.99,-170.20,4.65,-58.61,164.80,84.84,165.97,-31.40,
16-27-57.382,0.00,0.00,0.00,-10.81,65.83,-177.70,3.07,17.95,-177.30,1.51,-94.50,-171.40,0.75,-0.49,164.20,-17.74,97.99,-170.20,3.25,-61.64,165.30,84.91,165.51,-31.90,
16-27-57.397,0.00,0.00,0.00,-10.81,64.93,-176.60,2.29,14.35,-176.80,1.71,-95.62,-170.70,0.77,-0.57,164.30,-17.99,97.48,-170.70,1.86,-64.79,165.70,85.00,164.91,-32.50,
16-27-57.403,0.00,0.00,0.00,-10.75,64.05,-175.60,1.62,10.86,-176.50,1.94,-96.69,-170.00,0.79,-0.64,164.30,-18.12,97.16,-170.90,0.51,-68.05,166.10,85.11,164.17,-33.30,
16-27-57.413,0.00,0.00,0.00,-10.63,63.28,-174.50,1.62,10.86,-176.50,2.17,-97.72,-169.40,0.78,-0.69,164.40,-18.26,96.80,-171.00,-0.77,-71.40,166.40,85.24,163.32,-34.10,
16-27-57.423,0.00,0.00,0.00,-10.45,62.61,-173.50,0.81,4.22,-176.30,2.39,-98.75,-168.90,0.78,-0.74,164.40,-18.40,96.43,-171.10,-2.02,-74.84,166.80,85.37,162.45,-34.90,
16-27-57.433,0.00,0.00,0.00,-10.24,62.07,-172.70,0.57,1.15,-176.40,2.65,-99.78,-168.30,0.76,-0.75,164.50,-18.40,96.43,-171.10,-2.02,-74.84,166.80,85.51,161.76,-35.60,
16-27-57.443,0.00,0.00,0.00,-10.04,61.69,-172.00,0.34,-1.72,-176.50,2.96,-100.83,-167.60,0.75,-0.77,164.50,-18.67,95.58,-171.00,-4.37,-82.10,167.50,85.64,161.14,-36.10,
16-27-57.453,0.00,0.00,0.00,-9.84,61.48,-171.50,0.04,-4.34,-176.50,3.30,-101.85,-166.80,0.74,-0.77,164.50,-18.81,95.08,-170.90,-5.48,-85.95,167.80,85.78,160.83,-36.30,
16-27-57.463,0.00,0.00,0.00,-9.66,61.46,-171.20,-0.43,-6.60,-176.50,3.66,-102.82,-166.10,0.73,-0.80,164.60,-18.94,94.56,-170.80,-6.59,-89.92,168.10,85.91,160.84,-36.20,
16-27-57.473,0.00,0.00,0.00,-9.48,61.61,-171.10,-1.17,-8.46,-176.50,4.01,-103.72,-165.50,0.72,-0.83,164.60,-19.08,94.00,-170.60,-7.70,-93.94,168.30,86.03,161.15,-35.80,
16-27-57.483,0.00,0.00,0.00,-9.32,61.90,-171.00,-2.17,-10.10,-176.40,4.34,-104.62,-165.00,0.72,-0.87,164.60,-19.22,93.42,-170.50,-8.83,-97.88,168.50,86.16,161.68,-35.20,
16-27-57.493,0.00,0.00,0.00,-9.16,62.29,-171.10,-3.41,-11.95,-176.20,4.59,-105.50,-164.70,0.73,-0.89,164.70,-19.32,92.81,-170.30,-9.95,-101.63,168.60,86.30,162.58,-34.30,
16-27-57.503,0.00,0.00,0.00,-9.01,62.73,-171.30,-4.70,-14.32,-175.90,4.76,-106.38,-164.60,0.75,-0.90,164.70,-19.40,92.15,-170.00,-11.03,-105.16,168.90,86.41,164.04,-32.70,
16-27-57.512,0.00,0.00,0.00,-9.01,62.73,-171.30,-5.56,-17.26,-175.50,4.84,-107.26,-164.60,0.79,-0.86,164.80,-19.47,91.43,-169.70,-11.99,-108.43,169.40,86.47,166.22,-30.30,
16-27-57.522,0.00,0.00,0.00,-8.65,63.74,-171.30,-5.67,-20.70,-175.10,4.89,-108.19,-164.70,0.84,-0.80,164.80,-19.54,90.65,-169.40,-12.67,-111.43,170.50,86.46,169.14,-27.20,
16-27-57.532,0.00,0.00,0.00,-8.42,64.30,-171.10,-4.94,-24.45,-174.80,4.96,-109.07,-164.80,0.91,-0.73,164.80,-19.61,89.78,-169.10,-13.00,-114.08,171.90,86.42,172.28,-24.00,
16-27-57.542,0.00,0.00,0.00,-8.15,64.87,-170.70,-3.73,-28.29,-174.70,5.11,-109.84,-164.70,1.00,-0.65,164.80,-19.67,88.86,-168.90,-13.11,-116.32,173.30,86.37,175.38,-20.90,
16-27-57.552,0.00,0.00,0.00,-7.86,65.14,-170.20,-2.56,-31.74,-174.80,5.33,-110.46,-164.50,1.10,-0.59,164.70,-19.68,87.83,-168.50,-13.22,-118.00,174.30,86.31,178.52,-17.80,
16-27-57.562,0.00,0.00,0.00,-7.86,65.14,-170.20,-1.97,-34.55,-174.90,5.60,-111.05,-164.20,1.23,-0.57,164.70,-19.65,86.68,-168.10,-13.50,-119.00,174.80,86.25,-178.46,-15.00,
16-27-57.572,0.00,0.00,0.00,-7.27,63.80,-168.50,-2.29,-36.59,-175.00,5.87,-111.59,-163.80,1.41,-0.59,164.60,-19.55,85.44,-167.70,-13.87,-119.25,174.80,86.19,-175.56,-12.30,
16-27-57.582,0.00,0.00,0.00,-6.98,63.02,-167.60,-3.27,-37.40,-175.20,6.15,-112.06,-163.30,1.60,-0.61,164.50,-19.40,84.08,-167.20,-14.07,-118.78,174.40,86.10,-172.64,-9.50,
16-27-57.594,0.00,0.00,0.00,-6.98,63.02,-167.60,-4.05,-37.04,-175.40,6.39,-112.44,-162.80,1.83,-0.62,164.40,-19.20,82.64,-166.60,-13.94,-117.59,173.90,85.93,-169.58,-6.70,
16-27-57.604,0.00,0.00,0.00,-6.67,62.26,-166.20,-4.05,-37.04,-175.40,6.60,-112.74,-162.40,2.09,-0.58,164.40,-18.96,81.10,-166.10,-13.37,-115.77,173.50,85.67,-166.48,-3.80,
16-27-57.613,0.00,0.00,0.00,-6.65,62.13,-165.60,-3.08,-35.35,-176.90,6.74,-112.99,-162.00,2.32,-0.44,164.30,-18.69,79.49,-165.50,-12.73,-113.76,173.10,85.37,-163.58,-0.90,
16-27-57.623,0.00,0.00,0.00,-6.65,62.13,-165.60,-3.08,-35.35,-176.90,6.87,-113.19,-161.70,2.47,-0.24,164.10,-18.34,77.80,-164.80,-12.93,-112.32,172.50,85.06,-161.29,1.20,
16-27-57.633,0.00,0.00,0.00,-6.37,62.16,-163.60,-0.12,-30.51,-178.60,6.99,-113.34,-161.20,2.58,0.05,163.90,-17.88,76.08,-164.00,-13.79,-112.07,172.10,84.74,-159.67,2.80,
16-27-57.643,0.00,0.00,0.00,-6.07,62.44,-162.70,0.18,-25.74,-178.10,7.14,-113.38,-160.80,2.65,0.33,163.50,-17.31,74.32,-163.20,-12.88,-112.11,173.50,84.42,-158.29,4.00,
16-27-57.653,0.00,0.00,0.00,-5.83,63.02,-162.30,-0.21,-21.80,-177.50,7.29,-113.26,-160.30,2.70,0.45,163.20,-16.71,72.52,-162.40,-10.89,-110.71,174.90,84.13,-156.87,5.40,
16-27-57.663,0.00,0.00,0.00,-5.73,63.75,-162.50,-0.19,-18.58,-176.90,7.38,-112.98,-159.80,2.66,0.31,162.80,-16.05,70.64,-161.40,-9.70,-108.77,175.80,83.91,-155.40,6.80,
16-27-57.673,0.00,0.00,0.00,-5.66,64.40,-162.90,-0.51,-15.08,-176.20,7.42,-112.53,-159.40,2.55,0.35,162.30,-15.29,68.70,-160.30,-9.15,-107.15,176.70,83.77,-154.27,8.00,
16-27-57.682,0.00,0.00,0.00,-5.45,64.88,-163.10,-0.51,-15.08,-176.20,7.44,-111.85,-159.00,2.49,0.47,161.90,-14.43,66.73,-159.20,-8.56,-105.56,177.40,83.64,-153.66,8.60,
16-27-57.694,0.00,0.00,0.00,-5.01,64.75,-162.20,-1.40,-9.42,-175.60,7.47,-110.82,-158.40,2.43,0.09,161.70,-13.49,64.72,-157.90,-7.96,-103.74,177.90,83.51,-153.34,9.00,
16-27-57.704,0.00,0.00,0.00,-4.57,64.31,-159.90,-1.58,-7.24,-175.50,7.60,-109.38,-157.60,2.32,-1.71,161.70,-12.47,62.68,-156.50,-7.73,-101.95,178.00,83.39,-153.24,9.20,
16-27-57.712,0.00,0.00,0.00,-4.45,63.86,-158.00,-1.35,-5.43,-175.30,7.79,-107.70,-156.90,2.47,-5.79,161.90,-11.23,60.62,-154.90,-7.78,-100.33,177.90,83.27,-153.43,9.10,
16-27-57.723,0.00,0.00,0.00,-4.92,63.94,-158.30,-0.65,-3.75,-175.10,7.92,-106.07,-156.50,2.47,-5.79,161.90,-9.70,58.71,-153.30,-7.85,-98.91,177.80,83.17,-153.75,8.90,
16-27-57.733,0.00,0.00,0.00,-6.05,64.50,-160.90,0.24,-2.45,-175.10,7.95,-104.57,-156.40,3.14,-20.07,162.20,-7.93,57.03,-151.80,-7.79,-97.64,178.10,83.13,-154.03,8.70,
16-27-57.742,0.00,0.00,0.00,-7.27,65.20,-163.80,1.06,-1.68,-175.10,7.88,-103.19,-156.30,3.77,-30.39,162.10,-6.12,55.54,-150.50,-7.57,-96.40,178.50,83.14,-154.09,8.70,
16-27-57.754,0.00,0.00,0.00,-7.61,65.92,-164.30,1.50,-1.15,-175.10,7.76,-101.80,-155.80,4.96,-41.55,162.10,-4.60,54.26,-149.50,-7.22,-95.23,178.80,83.21,-153.92,9.00,
16-27-57.763,0.00,0.00,0.00,-7.11,66.65,-162.90,1.61,-1.04,-175.10,7.58,-100.36,-154.90,6.49,-53.09,162.00,-3.52,53.14,-149.00,-6.87,-94.11,178.90,83.31,-153.66,9.50,
16-27-57.772,0.00,0.00,0.00,-6.46,67.48,-161.50,1.65,-1.07,-175.10,7.27,-98.95,-153.80,8.59,-64.03,161.30,-2.82,52.02,-148.70,-6.62,-93.06,178.60,83.46,-153.51,9.90,
16-27-57.784,0.00,0.00,0.00,-6.31,68.47,-161.30,1.64,-1.10,-175.00,6.81,-97.63,-153.00,9.68,-69.64,160.70,-2.26,50.83,-148.70,-6.49,-92.04,178.10,83.59,-153.31,10.50,
16-27-57.794,0.00,0.00,0.00,-6.58,69.54,-162.30,1.58,-1.18,-175.00,6.24,-96.35,-152.80,10.34,-70.20,161.10,-1.79,49.85,-148.60,-6.46,-91.07,177.50,83.71,-153.13,11.10,
16-27-57.804,0.00,0.00,0.00,-6.76,70.54,-163.30,1.49,-1.28,-174.90,5.60,-95.00,-153.00,10.88,-69.26,162.00,-1.57,49.10,-148.50,-6.53,-90.12,176.70,83.83,-153.01,11.60,
16-27-57.814,0.00,0.00,0.00,-6.63,71.48,-164.10,1.36,-1.40,-174.90,4.98,-93.56,-153.50,11.17,-67.44,162.80,-1.40,48.51,-148.30,-6.67,-89.23,175.90,83.96,-152.97,12.00,
